日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2019/7/11,股票,上海机场(600009.XSHG),多,100股,100股,80.18,8018,6941.36,10.77,-,0,-122,0股,644.73%,0.39%
2019/7/11,股票,万科A(000002.XSHE),多,200股,200股,29.21,5842,4907.54,4.67,-,0,8,0股,525.18%,0.29%
2019/7/11,股票,格力电器(000651.XSHE),多,3100股,3100股,56,173600,63324.61,35.57,-,0,-899,0股,57.42%,8.49%
2019/7/11,股票,万华化学(600309.XSHG),多,7320股,7320股,41.69,305170.8,90016.8,29.39,-,0,1830,0股,41.84%,14.92%
2019/7/11,股票,金地集团(600383.XSHG),多,41200股,41200股,12.58,518296,128483,9.46,-,0,4532,0股,32.96%,25.33%
2019/7/11,股票,深高速(600548.XSHG),多,19300股,19300股,9.51,183543,6630,9.17,-,0,0,0股,3.75%,8.97%
2019/7/11,,Cash,,,,,844185.69,,,,,,,,
2019/7/12,股票,招商银行(600036.XSHG),多,100股,100股,35.4,3540,2840.78,6.99,-,0,44,0股,406.28%,0.17%
2019/7/12,股票,长江电力(600900.XSHG),多,100股,100股,18.21,1821,1490.97,3.3,-,0,-4,0股,451.77%,0.09%
2019/7/12,股票,宁波银行(002142.XSHE),多,84股,84股,22.84,1918.56,1556.71,4.31,-,0,68.04,0股,430.22%,0.09%
2019/7/12,股票,上海机场(600009.XSHG),多,100股,100股,81.93,8193,7116.36,10.77,-,0,175,0股,660.98%,0.40%
2019/7/12,股票,万科A(000002.XSHE),多,200股,200股,29.65,5930,4995.54,4.67,-,0,88,0股,534.59%,0.29%
2019/7/12,股票,格力电器(000651.XSHE),多,3100股,3100股,56.48,175088,64812.61,35.57,-,0,1488,0股,58.77%,8.49%
2019/7/12,股票,万华化学(600309.XSHG),多,7320股,7320股,42.1,308172,93018,29.39,-,0,3001.2,0股,43.23%,14.94%
2019/7/12,股票,金地集团(600383.XSHG),多,41200股,41200股,12.81,527772,137959,9.46,-,0,9476,0股,35.39%,25.59%
2019/7/12,股票,深高速(600548.XSHG),多,19300股,19300股,9.63,185859,8946,9.17,-,0,2316,0股,5.06%,9.01%
2019/7/12,,Cash,,,,,844260.89,,,,,,,,
2019/7/15,股票,招商银行(600036.XSHG),多,100股,100股,35.3,3530,2830.78,6.99,-,0,-10,0股,404.85%,0.17%
2019/7/15,股票,长江电力(600900.XSHG),多,100股,100股,18.19,1819,1488.97,3.3,-,0,-2,0股,451.16%,0.09%
2019/7/15,股票,宁波银行(002142.XSHE),多,84股,84股,22.62,1900.08,1538.23,4.31,-,0,-18.48,0股,425.11%,0.09%
2019/7/15,股票,上海机场(600009.XSHG),多,100股,100股,81,8100,7023.36,10.77,-,0,-93,0股,652.34%,0.39%
2019/7/15,股票,万科A(000002.XSHE),多,200股,200股,30,6000,5065.54,4.67,-,0,70,0股,542.08%,0.29%
2019/7/15,股票,格力电器(000651.XSHE),多,3100股,3100股,55.88,173228,62952.61,35.57,-,0,-1860,0股,57.09%,8.44%
2019/7/15,股票,万华化学(600309.XSHG),多,7320股,7320股,41.55,304146,88992,29.39,-,0,-4026,0股,41.36%,14.81%
2019/7/15,股票,金地集团(600383.XSHG),多,41200股,41200股,12.71,523652,133839,9.46,-,0,-4120,0股,34.33%,25.51%
2019/7/15,股票,深高速(600548.XSHG),多,19300股,19300股,9.66,186438,9525,9.17,-,0,579,0股,5.38%,9.08%
2019/7/15,,Cash,,,,,844260.89,,,,,,,,
2019/7/16,股票,招商银行(600036.XSHG),多,100股,100股,35.31,3531,2831.78,6.99,-,0,1,0股,404.99%,0.17%
2019/7/16,股票,长江电力(600900.XSHG),多,100股,100股,18.11,1811,1480.97,3.3,-,0,-8,0股,448.74%,0.09%
2019/7/16,股票,宁波银行(002142.XSHE),多,84股,84股,22.4,1881.6,1519.75,4.31,-,0,-18.48,0股,420%,0.09%
2019/7/16,股票,上海机场(600009.XSHG),多,100股,100股,79.6,7960,6883.36,10.77,-,0,-140,0股,639.34%,0.39%
2019/7/16,股票,万科A(000002.XSHE),多,200股,200股,30.06,6012,5077.54,4.67,-,0,12,0股,543.37%,0.29%
2019/7/16,股票,格力电器(000651.XSHE),多,3100股,3100股,54.81,169911,59635.61,35.57,-,0,-3317,0股,54.08%,8.27%
2019/7/16,股票,万华化学(600309.XSHG),多,7320股,7320股,41.45,303414,88260,29.39,-,0,-732,0股,41.02%,14.76%
2019/7/16,股票,金地集团(600383.XSHG),多,41200股,41200股,12.88,530656,140843,9.46,-,0,7004,0股,36.13%,25.82%
2019/7/16,股票,深高速(600548.XSHG),多,19300股,19300股,9.62,185666,8753,9.17,-,0,-772,0股,4.95%,9.03%
2019/7/16,,Cash,,,,,844260.89,,,,,,,,
2019/7/17,股票,招商银行(600036.XSHG),多,100股,100股,35.21,3521,2821.78,6.99,-,0,-10,0股,403.56%,0.17%
2019/7/17,股票,长江电力(600900.XSHG),多,100股,100股,18.09,1809,1478.97,3.3,-,0,-2,0股,448.13%,0.09%
2019/7/17,股票,宁波银行(002142.XSHE),多,84股,84股,22.81,1916.04,1554.19,4.31,-,0,34.44,0股,429.52%,0.09%
2019/7/17,股票,上海机场(600009.XSHG),多,100股,100股,80.53,8053,6976.36,10.77,-,0,93,0股,647.98%,0.39%
2019/7/17,股票,万科A(000002.XSHE),多,200股,200股,30.13,6026,5091.54,4.67,-,0,14,0股,544.87%,0.29%
2019/7/17,股票,格力电器(000651.XSHE),多,3100股,3100股,54.53,169043,58767.61,35.57,-,0,-868,0股,53.29%,8.21%
2019/7/17,股票,万华化学(600309.XSHG),多,7320股,7320股,41.8,305976,90822,29.39,-,0,2562,0股,42.21%,14.86%
2019/7/17,股票,金地集团(600383.XSHG),多,41200股,41200股,12.97,534364,144551,9.46,-,0,3708,0股,37.08%,25.95%
2019/7/17,股票,深高速(600548.XSHG),多,19300股,19300股,9.55,184315,7402,9.17,-,0,-1351,0股,4.18%,8.95%
2019/7/17,,Cash,,,,,844260.89,,,,,,,,
2019/7/18,股票,招商银行(600036.XSHG),多,100股,100股,35.32,3532,2832.78,6.99,-,0,11,0股,405.14%,0.17%
2019/7/18,股票,长江电力(600900.XSHG),多,100股,100股,17.72,1772,1509.97,2.62,-,0,31,0股,576.26%,0.09%
2019/7/18,股票,宁波银行(002142.XSHE),多,84股,84股,22.72,1908.48,1546.63,4.31,-,0,-7.56,0股,427.43%,0.09%
2019/7/18,股票,上海机场(600009.XSHG),多,100股,100股,81.01,8101,7024.36,10.77,-,0,48,0股,652.44%,0.40%
2019/7/18,股票,万科A(000002.XSHE),多,200股,200股,30.09,6018,5083.54,4.67,-,0,-8,0股,544.01%,0.29%
2019/7/18,股票,格力电器(000651.XSHE),多,3100股,3100股,54.4,168640,58364.61,35.57,-,0,-403,0股,52.93%,8.25%
2019/7/18,股票,万华化学(600309.XSHG),多,7320股,7320股,40.81,298729.2,83575.2,29.39,-,0,-7246.8,0股,38.84%,14.62%
2019/7/18,股票,金地集团(600383.XSHG),多,41200股,41200股,12.84,529008,139195,9.46,-,0,-5356,0股,35.71%,25.89%
2019/7/18,股票,深高速(600548.XSHG),多,19300股,19300股,9.39,181227,4314,9.17,-,0,-3088,0股,2.44%,8.87%
2019/7/18,,Cash,,,,,844315.29,,,,,,,,
2019/7/19,股票,招商银行(600036.XSHG),多,100股,100股,36.37,3637,2937.78,6.99,-,0,105,0股,420.15%,0.18%
2019/7/19,股票,长江电力(600900.XSHG),多,100股,100股,17.96,1796,1533.97,2.62,-,0,24,0股,585.42%,0.09%
2019/7/19,股票,宁波银行(002142.XSHE),多,84股,84股,23.41,1966.44,1604.59,4.31,-,0,57.96,0股,443.45%,0.10%
2019/7/19,股票,上海机场(600009.XSHG),多,100股,100股,81.51,8151,7074.36,10.77,-,0,50,0股,657.08%,0.40%
2019/7/19,股票,万科A(000002.XSHE),多,200股,200股,30.71,6142,5207.54,4.67,-,0,124,0股,557.28%,0.30%
2019/7/19,股票,格力电器(000651.XSHE),多,3100股,3100股,54.2,168020,57744.61,35.57,-,0,-620,0股,52.36%,8.19%
2019/7/19,股票,万华化学(600309.XSHG),多,7320股,7320股,40.52,296606.4,81452.4,29.39,-,0,-2122.8,0股,37.86%,14.46%
2019/7/19,股票,金地集团(600383.XSHG),多,41200股,41200股,12.59,518708,153615,8.86,-,0,14420,0股,42.08%,25.29%
2019/7/19,股票,深高速(600548.XSHG),多,19300股,19300股,9.42,181806,4893,9.17,-,0,579,0股,2.77%,8.86%
2019/7/19,,Cash,,,,,864091.29,,,,,,,,
2019/7/22,股票,招商银行(600036.XSHG),多,100股,100股,36.37,3637,2937.78,6.99,-,0,0,0股,420.15%,0.18%
2019/7/22,股票,长江电力(600900.XSHG),多,100股,100股,18.19,1819,1556.97,2.62,-,0,23,0股,594.20%,0.09%
2019/7/22,股票,宁波银行(002142.XSHE),多,84股,84股,23.65,1986.6,1624.75,4.31,-,0,20.16,0股,449.02%,0.10%
2019/7/22,股票,上海机场(600009.XSHG),多,100股,100股,82.06,8206,7129.36,10.77,-,0,55,0股,662.19%,0.40%
2019/7/22,股票,万科A(000002.XSHE),多,200股,200股,31.1,6220,5285.54,4.67,-,0,78,0股,565.63%,0.30%
2019/7/22,股票,格力电器(000651.XSHE),多,3100股,3100股,54,167400,57124.61,35.57,-,0,-620,0股,51.80%,8.15%
2019/7/22,股票,万华化学(600309.XSHG),多,7320股,7320股,40.28,294849.6,79695.6,29.39,-,0,-1756.8,0股,37.04%,14.36%
2019/7/22,股票,金地集团(600383.XSHG),多,41200股,41200股,12.74,524888,159795,8.86,-,0,6180,0股,43.77%,25.56%
2019/7/22,股票,深高速(600548.XSHG),多,19300股,19300股,9.33,180069,3156,9.17,-,0,-1737,0股,1.78%,8.77%
2019/7/22,,Cash,,,,,864091.29,,,,,,,,
2019/7/23,股票,招商银行(600036.XSHG),多,100股,100股,36.21,3621,2921.78,6.99,-,0,-16,0股,417.87%,0.18%
2019/7/23,股票,长江电力(600900.XSHG),多,100股,100股,18.2,1820,1557.97,2.62,-,0,1,0股,594.58%,0.09%
2019/7/23,股票,宁波银行(002142.XSHE),多,84股,84股,23.36,1962.24,1600.39,4.31,-,0,-24.36,0股,442.29%,0.10%
2019/7/23,股票,上海机场(600009.XSHG),多,100股,100股,81.98,8198,7121.36,10.77,-,0,-8,0股,661.45%,0.40%
2019/7/23,股票,万科A(000002.XSHE),多,200股,200股,30,6000,5065.54,4.67,-,0,-220,0股,542.08%,0.29%
2019/7/23,股票,格力电器(000651.XSHE),多,3100股,3100股,54.4,168640,58364.61,35.57,-,0,1240,0股,52.93%,8.19%
2019/7/23,股票,万华化学(600309.XSHG),多,7320股,7320股,41.18,301437.6,86283.6,29.39,-,0,6588,0股,40.10%,14.64%
2019/7/23,股票,金地集团(600383.XSHG),多,41200股,41200股,12.66,521592,156499,8.86,-,0,-3296,0股,42.87%,25.33%
2019/7/23,股票,深高速(600548.XSHG),多,19300股,19300股,9.42,181806,4893,9.17,-,0,1737,0股,2.77%,8.83%
2019/7/23,,Cash,,,,,864091.29,,,,,,,,
2019/7/24,股票,招商银行(600036.XSHG),多,100股,100股,36.43,3643,2943.78,6.99,-,0,22,0股,421.01%,0.18%
2019/7/24,股票,长江电力(600900.XSHG),多,100股,100股,18.18,1818,1555.97,2.62,-,0,-2,0股,593.81%,0.09%
2019/7/24,股票,宁波银行(002142.XSHE),多,84股,84股,23.57,1979.88,1618.03,4.31,-,0,17.64,0股,447.16%,0.10%
2019/7/24,股票,上海机场(600009.XSHG),多,100股,100股,81.69,8169,7092.36,10.77,-,0,-29,0股,658.75%,0.39%
2019/7/24,股票,万科A(000002.XSHE),多,200股,200股,29.97,5994,5059.54,4.67,-,0,-6,0股,541.44%,0.29%
2019/7/24,股票,格力电器(000651.XSHE),多,3100股,3100股,54.76,169756,59480.61,35.57,-,0,1116,0股,53.94%,8.21%
2019/7/24,股票,万华化学(600309.XSHG),多,7320股,7320股,42.64,312124.8,96970.8,29.39,-,0,10687.2,0股,45.07%,15.09%
2019/7/24,股票,金地集团(600383.XSHG),多,41200股,41200股,12.54,516648,151555,8.86,-,0,-4944,0股,41.51%,24.98%
2019/7/24,股票,深高速(600548.XSHG),多,19300股,19300股,9.55,184315,7402,9.17,-,0,2509,0股,4.18%,8.91%
2019/7/24,,Cash,,,,,864091.29,,,,,,,,
2019/7/25,股票,招商银行(600036.XSHG),多,100股,100股,37.26,3726,3026.78,6.99,-,0,83,0股,432.88%,0.18%
2019/7/25,股票,长江电力(600900.XSHG),多,100股,100股,18.22,1822,1559.97,2.62,-,0,4,0股,595.34%,0.09%
2019/7/25,股票,宁波银行(002142.XSHE),多,84股,84股,24.01,2016.84,1654.99,4.31,-,0,36.96,0股,457.38%,0.10%
2019/7/25,股票,上海机场(600009.XSHG),多,100股,100股,84,8400,7323.36,10.77,-,0,231,0股,680.21%,0.41%
2019/7/25,股票,万科A(000002.XSHE),多,200股,200股,30.08,6016,5081.54,4.67,-,0,22,0股,543.80%,0.29%
2019/7/25,股票,格力电器(000651.XSHE),多,3100股,3100股,55.12,170872,60596.61,35.57,-,0,1116,0股,54.95%,8.27%
2019/7/25,股票,万华化学(600309.XSHG),多,7320股,7320股,42.69,312490.8,97336.8,29.39,-,0,366,0股,45.24%,15.13%
2019/7/25,股票,金地集团(600383.XSHG),多,41200股,41200股,12.4,510880,145787,8.86,-,0,-5768,0股,39.93%,24.74%
2019/7/25,股票,深高速(600548.XSHG),多,19300股,19300股,9.59,185087,8174,9.17,-,0,772,0股,4.62%,8.96%
2019/7/25,,Cash,,,,,864091.29,,,,,,,,
2019/7/26,股票,招商银行(600036.XSHG),多,100股,100股,37.22,3722,3022.78,6.99,-,0,-4,0股,432.31%,0.18%
2019/7/26,股票,长江电力(600900.XSHG),多,100股,100股,18.5,1850,1587.97,2.62,-,0,28,0股,606.03%,0.09%
2019/7/26,股票,宁波银行(002142.XSHE),多,84股,84股,23.89,2006.76,1644.91,4.31,-,0,-10.08,0股,454.59%,0.10%
2019/7/26,股票,上海机场(600009.XSHG),多,100股,100股,85.05,8505,7428.36,10.77,-,0,105,0股,689.96%,0.41%
2019/7/26,股票,万科A(000002.XSHE),多,200股,200股,29.96,5992,5057.54,4.67,-,0,-24,0股,541.23%,0.29%
2019/7/26,股票,格力电器(000651.XSHE),多,3100股,3100股,55.46,171926,61650.61,35.57,-,0,1054,0股,55.91%,8.28%
2019/7/26,股票,万华化学(600309.XSHG),多,7320股,7320股,43.41,317761.2,102607.2,29.39,-,0,5270.4,0股,47.69%,15.31%
2019/7/26,股票,金地集团(600383.XSHG),多,41200股,41200股,12.47,513764,148671,8.86,-,0,2884,0股,40.72%,24.75%
2019/7/26,股票,深高速(600548.XSHG),多,19300股,19300股,9.63,185859,8946,9.17,-,0,772,0股,5.06%,8.96%
2019/7/26,,Cash,,,,,864091.29,,,,,,,,
2019/7/29,股票,招商银行(600036.XSHG),多,100股,100股,36.83,3683,2983.78,6.99,-,0,-39,0股,426.73%,0.18%
2019/7/29,股票,长江电力(600900.XSHG),多,100股,100股,18.8,1880,1617.97,2.62,-,0,30,0股,617.48%,0.09%
2019/7/29,股票,宁波银行(002142.XSHE),多,84股,84股,23.89,2006.76,1644.91,4.31,-,0,0,0股,454.59%,0.10%
2019/7/29,股票,上海机场(600009.XSHG),多,100股,100股,84.98,8498,7421.36,10.77,-,0,-7,0股,689.31%,0.41%
2019/7/29,股票,万科A(000002.XSHE),多,200股,200股,29.7,5940,5005.54,4.67,-,0,-52,0股,535.66%,0.29%
2019/7/29,股票,格力电器(000651.XSHE),多,3100股,3100股,54.62,169322,59046.61,35.57,-,0,-2604,0股,53.54%,8.14%
2019/7/29,股票,万华化学(600309.XSHG),多,7320股,7320股,44.38,324861.6,109707.6,29.39,-,0,7100.4,0股,50.99%,15.62%
2019/7/29,股票,金地集团(600383.XSHG),多,41200股,41200股,12.45,512940,147847,8.86,-,0,-824,0股,40.50%,24.66%
2019/7/29,股票,深高速(600548.XSHG),多,19300股,19300股,9.69,187017,10104,9.17,-,0,1158,0股,5.71%,8.99%
2019/7/29,,Cash,,,,,864091.29,,,,,,,,
2019/7/30,股票,招商银行(600036.XSHG),多,100股,100股,36.77,3677,2977.78,6.99,-,0,-6,0股,425.88%,0.18%
2019/7/30,股票,长江电力(600900.XSHG),多,100股,100股,18.74,1874,1611.97,2.62,-,0,-6,0股,615.19%,0.09%
2019/7/30,股票,宁波银行(002142.XSHE),多,84股,84股,23.81,2000.04,1638.19,4.31,-,0,-6.72,0股,452.73%,0.10%
2019/7/30,股票,上海机场(600009.XSHG),多,100股,100股,84.26,8426,7349.36,10.77,-,0,-72,0股,682.62%,0.40%
2019/7/30,股票,万科A(000002.XSHE),多,200股,200股,29.82,5964,5029.54,4.67,-,0,24,0股,538.23%,0.28%
2019/7/30,股票,格力电器(000651.XSHE),多,3100股,3100股,55.08,170748,60472.61,35.57,-,0,1426,0股,54.84%,8.16%
2019/7/30,股票,万华化学(600309.XSHG),多,7320股,7320股,43.98,321933.6,106779.6,29.39,-,0,-2928,0股,49.63%,15.38%
2019/7/30,股票,金地集团(600383.XSHG),多,41200股,41200股,12.79,526948,161855,8.86,-,0,14008,0股,44.33%,25.18%
2019/7/30,股票,深高速(600548.XSHG),多,19300股,19300股,9.7,187210,10297,9.17,-,0,193,0股,5.82%,8.95%
2019/7/30,,Cash,,,,,864091.29,,,,,,,,
2019/7/31,股票,招商银行(600036.XSHG),多,100股,100股,36.56,3656,2956.78,6.99,-,0,-21,0股,422.87%,0.18%
2019/7/31,股票,长江电力(600900.XSHG),多,100股,100股,18.72,1872,1609.97,2.62,-,0,-2,0股,614.42%,0.09%
2019/7/31,股票,宁波银行(002142.XSHE),多,84股,84股,23.59,1981.56,1619.71,4.31,-,0,-18.48,0股,447.63%,0.10%
2019/7/31,股票,上海机场(600009.XSHG),多,100股,100股,82.78,8278,7201.36,10.77,-,0,-148,0股,668.88%,0.40%
2019/7/31,股票,万科A(000002.XSHE),多,200股,200股,28.76,5752,4817.54,4.67,-,0,-212,0股,515.55%,0.28%
2019/7/31,股票,格力电器(000651.XSHE),多,3100股,3100股,55.09,170779,60503.61,35.57,-,0,31,0股,54.87%,8.26%
2019/7/31,股票,万华化学(600309.XSHG),多,7320股,7320股,43.98,321933.6,106779.6,29.39,-,0,0,0股,49.63%,15.57%
2019/7/31,股票,金地集团(600383.XSHG),多,41200股,41200股,12.2,502640,137547,8.86,-,0,-24308,0股,37.67%,24.31%
2019/7/31,股票,深高速(600548.XSHG),多,19300股,19300股,9.69,187017,10104,9.17,-,0,-193,0股,5.71%,9.04%
2019/7/31,,Cash,,,,,864091.29,,,,,,,,
2019/8/1,股票,招商银行(600036.XSHG),多,100股,100股,36.2,3620,2920.78,6.99,-,0,-36,0股,417.72%,0.18%
2019/8/1,股票,长江电力(600900.XSHG),多,100股,100股,18.76,1876,1613.97,2.62,-,0,4,0股,615.95%,0.09%
2019/8/1,股票,宁波银行(002142.XSHE),多,84股,84股,23.35,1961.4,1599.55,4.31,-,0,-20.16,0股,442.05%,0.10%
2019/8/1,股票,上海机场(600009.XSHG),多,100股,100股,82.01,8201,7124.36,10.77,-,0,-77,0股,661.72%,0.40%
2019/8/1,股票,万科A(000002.XSHE),多,200股,200股,28.42,5684,4749.54,4.67,-,0,-68,0股,508.27%,0.28%
2019/8/1,股票,格力电器(000651.XSHE),多,3100股,3100股,53.68,166408,56132.61,35.57,-,0,-4371,0股,50.90%,8.10%
2019/8/1,股票,万华化学(600309.XSHG),多,7320股,7320股,43.91,321421.2,106267.2,29.39,-,0,-512.4,0股,49.39%,15.65%
2019/8/1,股票,金地集团(600383.XSHG),多,41200股,41200股,11.93,491516,126423,8.86,-,0,-11124,0股,34.63%,23.94%
2019/8/1,股票,深高速(600548.XSHG),多,19300股,19300股,9.77,188561,11648,9.17,-,0,1544,0股,6.58%,9.18%
2019/8/1,,Cash,,,,,864091.29,,,,,,,,
2019/8/2,股票,招商银行(600036.XSHG),多,100股,100股,35.75,3575,2875.78,6.99,-,0,-45,0股,411.29%,0.17%
2019/8/2,股票,长江电力(600900.XSHG),多,100股,100股,18.79,1879,1616.97,2.62,-,0,3,0股,617.09%,0.09%
2019/8/2,股票,宁波银行(002142.XSHE),多,84股,84股,22.97,1929.48,1567.63,4.31,-,0,-31.92,0股,433.23%,0.09%
2019/8/2,股票,上海机场(600009.XSHG),多,100股,100股,81.9,8190,7113.36,10.77,-,0,-11,0股,660.70%,0.40%
2019/8/2,股票,万科A(000002.XSHE),多,200股,200股,28.01,5602,4667.54,4.67,-,0,-82,0股,499.49%,0.27%
2019/8/2,股票,格力电器(000651.XSHE),多,3100股,3100股,53.43,165633,55357.61,35.57,-,0,-775,0股,50.20%,8.09%
2019/8/2,股票,万华化学(600309.XSHG),多,7320股,7320股,43.5,318420,103266,29.39,-,0,-3001.2,0股,48%,15.55%
2019/8/2,股票,金地集团(600383.XSHG),多,41200股,41200股,11.95,492340,127247,8.86,-,0,824,0股,34.85%,24.04%
2019/8/2,股票,深高速(600548.XSHG),多,19300股,19300股,9.67,186631,9718,9.17,-,0,-1930,0股,5.49%,9.11%
2019/8/2,,Cash,,,,,864091.29,,,,,,,,
2019/8/5,股票,招商银行(600036.XSHG),多,100股,100股,35.21,3521,2821.78,6.99,-,0,-54,0股,403.56%,0.18%
2019/8/5,股票,长江电力(600900.XSHG),多,100股,100股,18.25,1825,1562.97,2.62,-,0,-54,0股,596.49%,0.09%
2019/8/5,股票,宁波银行(002142.XSHE),多,84股,84股,22.46,1886.64,1524.79,4.31,-,0,-42.84,0股,421.39%,0.09%
2019/8/5,股票,上海机场(600009.XSHG),多,100股,100股,79.36,7936,6859.36,10.77,-,0,-254,0股,637.11%,0.40%
2019/8/5,股票,万科A(000002.XSHE),多,200股,200股,27.01,5402,4467.54,4.67,-,0,-200,0股,478.09%,0.27%
2019/8/5,股票,格力电器(000651.XSHE),多,3100股,3100股,52.98,164238,53962.61,35.57,-,0,-1395,0股,48.93%,8.18%
2019/8/5,股票,万华化学(600309.XSHG),多,7320股,7320股,41.82,306122.4,90968.4,29.39,-,0,-12297.6,0股,42.28%,15.24%
2019/8/5,股票,金地集团(600383.XSHG),多,41200股,41200股,11.48,472976,107883,8.86,-,0,-19364,0股,29.55%,23.55%
2019/8/5,股票,深高速(600548.XSHG),多,24800股,19300股,9.37,232376,3543,9.23,-,0,-6175,5500股,1.55%,11.57%
2019/8/5,,Cash,,,,,812155.71,,,,,,,,
2019/8/6,股票,招商银行(600036.XSHG),多,100股,100股,34.88,3488,2788.78,6.99,-,0,-33,0股,398.85%,0.17%
2019/8/6,股票,长江电力(600900.XSHG),多,100股,100股,18.34,1834,1571.97,2.62,-,0,9,0股,599.92%,0.09%
2019/8/6,股票,宁波银行(002142.XSHE),多,84股,84股,22.19,1863.96,1502.11,4.31,-,0,-22.68,0股,415.13%,0.09%
2019/8/6,股票,上海机场(600009.XSHG),多,100股,100股,78.95,7895,6818.36,10.77,-,0,-41,0股,633.30%,0.39%
2019/8/6,股票,万科A(000002.XSHE),多,200股,200股,27.02,5404,4469.54,4.67,-,0,2,0股,478.30%,0.27%
2019/8/6,股票,格力电器(000651.XSHE),多,3100股,3100股,50.93,157883,52257.61,34.07,-,0,-1705,0股,49.47%,7.87%
2019/8/6,股票,万华化学(600309.XSHG),多,7320股,7320股,41.85,306342,91188,29.39,-,0,219.6,0股,42.38%,15.26%
2019/8/6,股票,金地集团(600383.XSHG),多,41200股,41200股,11.66,480392,115299,8.86,-,0,7416,0股,31.58%,23.94%
2019/8/6,股票,深高速(600548.XSHG),多,24800股,24800股,9.11,225928,-2905,9.23,-,0,-6448,0股,-1.27%,11.26%
2019/8/6,,Cash,,,,,815875.71,,,,,,,,
2019/8/7,股票,招商银行(600036.XSHG),多,100股,100股,34.53,3453,2753.78,6.99,-,0,-35,0股,393.84%,0.17%
2019/8/7,股票,长江电力(600900.XSHG),多,100股,100股,18.33,1833,1570.97,2.62,-,0,-1,0股,599.54%,0.09%
2019/8/7,股票,宁波银行(002142.XSHE),多,84股,84股,22.1,1856.4,1494.55,4.31,-,0,-7.56,0股,413.04%,0.09%
2019/8/7,股票,上海机场(600009.XSHG),多,100股,100股,79.01,7901,6824.36,10.77,-,0,6,0股,633.86%,0.39%
2019/8/7,股票,万科A(000002.XSHE),多,200股,200股,27.36,5472,4537.54,4.67,-,0,68,0股,485.58%,0.27%
2019/8/7,股票,格力电器(000651.XSHE),多,3100股,3100股,50.27,155837,50211.61,34.07,-,0,-2046,0股,47.54%,7.71%
2019/8/7,股票,万华化学(600309.XSHG),多,7320股,7320股,41.79,305902.8,90748.8,29.39,-,0,-439.2,0股,42.18%,15.14%
2019/8/7,股票,金地集团(600383.XSHG),多,41200股,41200股,11.95,492340,127247,8.86,-,0,11948,0股,34.85%,24.37%
2019/8/7,股票,深高速(600548.XSHG),多,24800股,24800股,9.27,229896,1063,9.23,-,0,3968,0股,0.46%,11.38%
2019/8/7,,Cash,,,,,815875.71,,,,,,,,
2019/8/8,股票,招商银行(600036.XSHG),多,100股,100股,35.36,3536,2836.78,6.99,-,0,83,0股,405.71%,0.17%
2019/8/8,股票,长江电力(600900.XSHG),多,100股,100股,18.92,1892,1629.97,2.62,-,0,59,0股,622.06%,0.09%
2019/8/8,股票,宁波银行(002142.XSHE),多,84股,84股,22.77,1912.68,1550.83,4.31,-,0,56.28,0股,428.59%,0.09%
2019/8/8,股票,上海机场(600009.XSHG),多,100股,100股,80.75,8075,6998.36,10.77,-,0,174,0股,650.02%,0.39%
2019/8/8,股票,万科A(000002.XSHE),多,200股,200股,27.65,5530,4595.54,4.67,-,0,58,0股,491.79%,0.27%
2019/8/8,股票,格力电器(000651.XSHE),多,3100股,3100股,51,158100,52474.61,34.07,-,0,2263,0股,49.68%,7.73%
2019/8/8,股票,万华化学(600309.XSHG),多,7320股,7320股,43.8,320616,105462,29.39,-,0,14713.2,0股,49.02%,15.68%
2019/8/8,股票,金地集团(600383.XSHG),多,41200股,41200股,12.1,498520,133427,8.86,-,0,6180,0股,36.55%,24.38%
2019/8/8,股票,深高速(600548.XSHG),多,24800股,24800股,9.3,230640,1807,9.23,-,0,744,0股,0.79%,11.28%
2019/8/8,,Cash,,,,,815875.71,,,,,,,,
2019/8/9,股票,招商银行(600036.XSHG),多,100股,100股,34.99,3499,2799.78,6.99,-,0,-37,0股,400.42%,0.17%
2019/8/9,股票,长江电力(600900.XSHG),多,100股,100股,18.86,1886,1623.97,2.62,-,0,-6,0股,619.77%,0.09%
2019/8/9,股票,宁波银行(002142.XSHE),多,84股,84股,22.78,1913.52,1551.67,4.31,-,0,0.84,0股,428.82%,0.09%
